,AHU 2 Supply Air Pressure (Pa),AHU 2 fan VFD state [0 off 1 on],AHU 2 Outdoor Air Damper (%),AHU 2 Exhaust Air Damper (%),AHU 2 Heat Recovery Wheel (%),AHU 2 Heating Coil State (%),AHU 2 Cooling Coil State (%),AHU 2 Humidifier State (%),AHU 2 Return Air Temperature [degC],AHU 2 Return Air Humidity [%],AHU 2 Supply Air Temperature [degC],AHU 2 Supply Air Humidity [%],Outdoor temperature (degC),Outdoor humidity (degC),Mixed Air Temperature (degC),AHU 2 Supply Air Temperature Setpoint (degC),AHU 2 Supply Air Pressure Setpoint (Pa),Chilled water VFD pump state [0 off 1 on],Binary availability schedule of the AHU fans
2017-02-26 16:00,25.177,60.081,31.544,8.3333,0,0,0,0,20.622,23.821,14.373,27.261,-0.78815,26.068,17.917,13,386.67,0,0
2017-02-26 17:00,-1.7102,0,0,0,0,0,0,0,18.444,26.66,15.982,25.784,-0.85164,29.567,18.019,13,366.67,0,0
2017-02-26 18:00,-1.5578,0,0,0,0,0,0,0,16.978,28.958,15.315,27.67,-1.2714,39.655,18.493,13,450,0,0
2017-02-26 19:00,22.895,60.943,74.789,15.878,0,0,16.667,2.9167,19.948,24.592,13.242,28.446,-1.5032,40.851,11.975,13,379.55,0,0
2017-02-26 20:00,-1.4705,0,0,0,0,0,0,0,18.414,27.389,12.703,32.489,-2.0268,45.471,16.159,13,450,0,0
2017-02-26 21:00,-1.4668,0,0,0,0,0,0,0,17.405,28.909,13.467,30.993,-2.1235,47.299,17.204,13,450,0,0
2017-02-26 22:00,-1.4776,0,0,0,0,0,0,0,16.873,29.558,14.066,29.874,-2.1012,53.618,17.341,13,450,0,0
2017-02-26 23:00,-1.4663,0,0,0,0,0,0,0,16.736,30.039,14.228,29.646,-2.2966,60.613,17.265,13,450,0,0
2017-02-27 0:00,-1.4987,0,0,0,0,0,0,0,16.877,30.515,14.276,29.992,-2.0055,62.034,17.086,13,450,0,0
2017-02-27 1:00,-1.5063,0,0,0,0,0,0,0,16.868,30.682,14.233,30.314,-1.7121,57.522,16.94,13,450,0,0
2017-02-27 2:00,-1.5217,0,0,0,0,0,0,0,16.972,30.881,14.218,30.516,-0.84936,52.612,16.818,13,450,0,0
2017-02-27 3:00,-1.5294,0,0,0,0,0,0,0,17.098,30.942,14.29,30.76,-0.72255,52.93,16.743,13,450,0,0
2017-02-27 4:00,-1.5608,0,0,0,0,0,0,0,17.111,30.891,14.267,30.884,-0.74435,54.529,16.775,13,450,0,0
2017-02-27 5:00,-1.5439,0,0,0,0,0,0,0,17.012,31.218,14.28,31.079,-0.99827,56.306,16.789,13,450,0,0
2017-02-27 6:00,-1.5708,0,0,0,0,0,0,0,16.954,32.308,14.328,31.705,-0.5163,54.802,16.789,13,450,0,0
2017-02-27 7:00,-1.5889,0,0,0,0,0,0,0,16.83,32.23,14.341,32.123,-0.20532,53.446,16.835,13,450,0,0
2017-02-27 8:00,87.095,66.906,82.979,58.74,0,0,16.667,22.5,21.699,21.678,16.594,26.775,1.4837,47.528,15.201,16,355,0,1
2017-02-27 9:00,80.899,62.07,73.847,65.237,0,0,0,67.583,21.612,21.642,16.068,26.346,2.4976,43.701,15.051,16,300,0,1
2017-02-27 10:00,75.811,62.07,73.847,64.599,0,0,0,99,21.599,21.727,15.925,26.708,2.0016,48.339,15.118,15.939,300,0,1
2017-02-27 11:00,76.574,62.07,77.531,65.977,0,0,0,100,21.569,21.536,15.945,25.347,2.9581,37.812,15.13,15.971,300,0,1
2017-02-27 12:00,81.295,62.07,80.033,68.215,0,0,0,100,21.551,20.673,15.973,23.25,3.9619,28.307,14.794,15.976,300,0,1
2017-02-27 13:00,90.83,62.07,80.033,70.802,0,0,0,100,21.554,19.882,15.949,21.897,4.8216,23.342,14.957,15.891,300,0,1
2017-02-27 14:00,99.038,62.07,80.033,70.581,0,0,0,100,21.523,19.352,15.96,21.065,4.4731,22.895,14.853,15.962,300,0,1
2017-02-27 15:00,111.86,62.07,85.079,77.427,0,0,0,99.997,21.521,20.91,15.843,27.796,4.1332,22.282,13.547,15.787,300,0,1
2017-02-27 16:00,100.44,62.07,90.114,84.425,0,0,0,100,21.513,24.217,14.819,35.279,2.9876,26.389,12.754,14.783,300,0,1
2017-02-27 17:00,82.83,62.07,85.114,77.486,0,0,0,99.994,21.534,26.123,15.306,37.929,2.2008,28.922,13.898,15.495,300,0,1
2017-02-27 18:00,78.427,62.07,80.104,72.718,0,0,0,99.999,21.598,27.673,15.985,39.415,1.511,30.751,14.097,16,300,0,1
2017-02-27 19:00,71.263,57.069,80.104,70.33,0,0,0,99.984,21.603,28.846,16.01,41.331,0.86204,31.088,14.172,16,300,0,1
2017-02-27 20:00,70.478,57.069,80.104,68.17,0,0,0,99.678,21.621,29.858,15.983,42.965,0.65918,33.297,14.225,16,300,0,1
2017-02-27 21:00,67.651,57.069,75.088,65.749,0,0,0,96.038,21.611,30.876,15.969,45.051,-0.41465,36.557,14.255,16,300,0,1
2017-02-27 22:00,-1.6909,0,0,0,0,0,0,0,19.617,36.135,15.504,43.896,-1.4172,39.171,16.722,13.453,395,0,0
2017-02-27 23:00,-1.535,0,0,0,0,0,0,0,17.798,38.927,15.201,42.375,-2.0761,43.424,17.872,13,450,0,0
2017-02-28 0:00,-1.5541,0,0,0,0,0,0,0,17.489,38.146,15.231,40.153,-2.0785,45.611,18.177,13,450,0,0
2017-02-28 1:00,-1.5643,0,0,0,0,0,0,0,17.354,37.101,15.268,38.327,-2.898,50.34,18.085,13,450,0,0
2017-02-28 2:00,-1.5085,0,0,0,0,0,0,0,17.338,36.263,15.191,37.138,-3.798,55.607,17.754,13,450,0,0
2017-02-28 3:00,-1.4766,0,0,0,0,0,0,0,17.124,36.095,14.981,36.706,-4.1649,51.616,17.344,13.004,450,0,0
2017-02-28 4:00,-1.5172,0,0,0,0,0,0,0,15.103,39.977,16.809,35.358,-4.056,50.753,17.264,13.01,450,0,0
2017-02-28 5:00,-1.5521,0,0,0,0,0,0,0,13.084,42.035,18.972,30.707,-4.021,54.018,18.534,13,450,0,0
2017-02-28 6:00,-1.57,0,0,0,0,0,0,0,11.704,44.618,19.96,28.342,-4.2531,54.284,18.654,13.186,450,0,0
2017-02-28 7:00,-1.5672,0,0,0,0,0,0,0,10.894,46.543,20.436,27.296,-3.9912,53.863,18.368,13,450,0,0
2017-02-28 8:00,86.83,68.43,80.738,55.593,0,0,16.667,40.44,21.568,22.849,16.671,27.667,-1.81,44.955,14.594,16,362.5,0,1
2017-02-28 9:00,94.728,62.319,77.267,66.897,0,0,0,70.191,21.655,24.35,16.019,33.666,-0.22268,37.585,14.32,15.958,300,0,1
2017-02-28 10:00,97.3,62.319,79.986,72.634,0,0,0,85.638,21.653,27.054,15.88,38.197,2.9857,30.362,14.103,15.915,300,0,1
2017-02-28 11:00,102.63,62.319,87.532,78.488,0,0,0,93.242,21.587,28.511,15.863,39.821,4.4611,30.164,13.886,15.825,300,0,1
2017-02-28 12:00,101.87,62.319,85.028,81.417,0,0,0,95.502,21.569,29.635,15.784,40.944,4.9235,32.616,13.866,15.875,300,0,1
2017-02-28 13:00,92.419,62.319,90.086,82.344,0,0,0,92.872,21.596,30.652,15.901,42.728,5.3618,34.073,13.553,15.84,300,0,1
2017-02-28 14:00,88.85,62.319,86.758,82.939,0,0,0,86.54,21.566,31.459,15.404,44.834,4.1975,38.506,13.574,15.447,300,0,1
2017-02-28 15:00,81.755,62.319,85.08,79.437,0,0,0,74.988,21.601,32.446,15.69,45.028,3.2579,40.188,14.126,15.755,300,0,1
2017-02-28 16:00,81.605,62.319,85.08,76.624,0,0,0,63.023,21.651,32.464,15.935,43.249,2.605,44.284,14.216,15.965,300,0,1
2017-02-28 17:00,72.588,57.307,85.08,74.449,0,0,0,52.582,21.645,32.109,15.965,41.484,1.9076,52.071,14.24,16,300,0,1
2017-02-28 18:00,67.101,57.307,80.072,73.056,0,0,0,44.971,21.625,31.445,16.066,39.336,1.6243,55.049,14.303,16,300,0,1
2017-02-28 19:00,67.277,57.307,80.072,72.885,0,0,0,40.808,21.601,30.832,15.995,38.407,1.6134,58.639,14.325,16,300,0,1
2017-02-28 20:00,67.656,57.307,80.072,71.713,0,0,0,38.385,21.589,30.495,15.995,38.39,1.536,60.045,14.431,16,300,0,1
2017-02-28 21:00,66.921,57.307,80.072,70.55,0,0,0,37.272,21.56,30.197,15.98,37.949,2.0823,59.115,14.432,16,300,0,1
2017-02-28 22:00,-1.8434,0,0,0,0,0,0,0,19.69,35.225,15.641,41.049,1.3232,61.001,17.196,13.375,385,0,0
2017-02-28 23:00,-1.7802,0,0,0,0,0,0,0,17.92,39.328,15.678,41.856,0.9654,71.045,18.704,13,450,0,0
2017-03-01 0:00,-1.7721,0,0,0,0,0,0,0,17.45,40.578,15.942,40.775,-0.083765,92.5,19.373,13,450,0,0
2017-03-01 1:00,-1.7672,0,0,0,0,0,0,0,17.248,42.169,16.108,40.855,-0.23059,92.5,19.414,13,450,0,0
2017-03-01 2:00,-1.7629,0,0,0,0,0,0,0,17.192,43.104,16.18,41.396,-0.23082,92.5,19.263,13,450,0,0
2017-03-01 3:00,-1.7614,0,0,0,0,0,0,0,17.159,43.214,16.177,41.529,-0.14466,92.5,19.153,13,450,0,0
2017-03-01 4:00,-1.7489,0,0,0,0,0,0,0,17.112,42.96,16.136,41.271,-0.13017,92.5,18.949,13,450,0,0
2017-03-01 5:00,-1.7552,0,0,0,0,0,0,0,17.075,42.813,16.052,41.089,0.10912,92.5,18.742,13.016,450,0,0
2017-03-01 6:00,-1.7717,0,0,0,0,0,0,0,17.051,42.639,15.937,41.089,0.38414,92.5,18.575,13.042,450,0,0
2017-03-01 7:00,-1.8107,0,0,0,0,0,0,0,17.012,42.569,15.909,41.128,0.7233,92.5,18.413,13,450,0,0
2017-03-01 8:00,84.971,68.13,87.123,62.949,0,0,16.667,18.063,21.676,29.437,16.856,39.07,1.1666,92.5,15,16,350,0,1
2017-03-01 9:00,70.522,60.271,74.462,67.24,0,0,0,17.621,21.634,30.167,16.047,40.326,1.7209,92.5,14.982,16,300,0,1
2017-03-01 10:00,78.782,60.271,79.47,69.336,0,0,0,14.289,21.656,30.759,16.037,41.319,2.1085,92.5,14.843,15.98,300,0,1
2017-03-01 11:00,80.22,60.271,79.47,68.234,0,0,0,8.2169,21.626,31.315,15.994,41.9,2.2329,92.5,15.044,16,300,0,1
2017-03-01 12:00,77.895,60.271,79.47,69.488,0,0,0,1.0014,21.594,31.991,16.011,43.105,3.0377,92.5,15.045,15.996,300,0,1
2017-03-01 13:00,71.997,60.271,82.034,73.428,0,0,0,0,21.653,32.791,15.958,44.925,4.0611,92.5,15.096,15.958,300,0,1
2017-03-01 14:00,75.747,60.271,84.131,73.937,0,0,0,0,21.68,33.366,15.993,45.455,4.1308,92.5,15.008,16,300,0,1
2017-03-01 15:00,83.835,60.271,79.12,70.189,0,0,0,0,21.689,33.351,15.962,44.907,2.9262,92.5,15.028,15.988,300,0,1
2017-03-01 16:00,73.911,60.271,79.12,68.244,0,0,0,0,21.648,33.146,16.032,44.296,2.7133,92.5,15.083,16,300,0,1
2017-03-01 17:00,69.473,60.271,74.102,65.125,0,0,0,0,21.625,32.778,16.03,42.995,1.9469,92.5,15.31,16,300,0,1
2017-03-01 18:00,66.039,60.271,74.102,62.872,0,0,0,0,21.597,31.931,15.94,41.456,1.2983,92.5,15.342,16,300,0,1
2017-03-01 19:00,66.682,60.271,74.102,60.594,0,0,0,0.00062909,21.596,31.358,15.998,40.653,0.84798,92.5,15.232,16,300,0,1
2017-03-01 20:00,67.074,60.271,69.042,58.589,0,0,0,0.0054905,21.596,30.697,15.985,39.523,0.29989,92.5,15.351,16,300,0,1
2017-03-01 21:00,63.625,60.271,69.042,56.516,0,0,0,1.1706,21.556,29.774,16.013,37.639,-0.74102,92.5,15.351,16,300,0,1
2017-03-01 22:00,-1.7908,0,0,0,0,0,0,0,19.436,35.416,15.203,42.723,-0.99464,92.5,16.553,13.639,387.5,0,0
2017-03-01 23:00,-1.6789,0,0,0,0,0,0,0,17.523,40.401,14.746,45.704,-1.865,92.5,17.653,13,450,0,0
2017-03-02 0:00,-1.5987,0,0,0,0,0,0,0,16.972,41.961,14.77,44.818,-3.2153,92.5,17.821,13,450,0,0
2017-03-02 1:00,-1.5594,0,0,0,0,0,0,0,16.674,42.932,14.633,44.255,-4.7884,92.5,17.507,13,450,0,0
2017-03-02 2:00,-1.4936,0,0,0,0,0,0,0,16.582,47.087,14.358,47.113,-6.1826,90.404,16.893,13,450,0,0
2017-03-02 3:00,-1.4157,0,0,0,0,0,0,0,16.433,46.442,13.851,48.836,-7.8331,79.163,16.105,13.114,450,0,0
2017-03-02 4:00,2.7271,59.214,0,0,0,0,0,0,17.968,39.14,13.818,42.938,-9.1324,90.429,16.734,13.024,368.33,0,0
2017-03-02 5:00,14.25,29.339,0,0,0,0,16.667,0,19.286,32.855,18.868,30.643,-10.361,83.471,19.713,13,387.5,0,0
2017-03-02 6:00,-1.1835,0,0,0,0,0,0,0,15.972,39.922,15.874,36.237,-11.946,80.476,18.107,13.175,450,0,0
2017-03-02 7:00,-1.1296,0,0,0,0,0,0,0,15.407,40.052,14.101,38.352,-12.989,69.926,15.822,13.047,450,0,0
2017-03-02 8:00,84.92,68.299,63.045,21.335,0,0,16.667,32.675,21.442,23.147,15.644,27.007,-13.076,68.424,14.855,16,370,0,1
2017-03-02 9:00,76.077,59.517,52.271,28.012,0,0,0,64.741,21.54,23.928,16.145,33.061,-13.124,60.391,14.623,16,300,0,1
2017-03-02 10:00,78.529,59.517,54.798,34.436,0,0,0,80.502,21.627,26.986,15.883,39.785,-12.086,51.117,14.762,15.903,300,0,1
2017-03-02 11:00,75.855,59.517,51.108,34.467,0,0,0,85.809,21.606,29.051,15.894,43.218,-11.587,47.724,14.101,15.985,300,0,1
2017-03-02 12:00,76.899,59.517,56.148,35.007,0,0,0,84.111,21.555,30.392,15.876,45.131,-10.82,48.255,14.334,15.859,300,0,1
2017-03-02 13:00,81.464,59.517,54.891,35.485,0,0,0,78.955,21.538,31.087,16.132,45.059,-10.389,46.985,14.504,15.947,300,0,1
2017-03-02 14:00,82.418,59.517,62.2,44.089,0,0,0,71.509,21.543,31.584,15.813,44.701,-9.0401,44.087,14.019,15.644,300,0,1
2017-03-02 15:00,79.14,59.517,64.63,51.062,0,0,0,65.247,21.457,31.185,14.616,44.898,-8.8572,42.411,13.317,14.595,300,0,1
2017-03-02 16:00,75.529,59.517,52.715,42.952,0,0,0,60.805,21.46,30.987,15.046,43.035,-9.9869,46.7,13.995,15.141,300,0,1
2017-03-02 17:00,70.253,59.517,55.945,37.086,0,0,0,56.031,21.558,30.945,16.07,40.686,-10.495,46.789,14.615,15.988,300,0,1
2017-03-02 18:00,70.01,59.517,54.279,37.632,0,0,0,54.044,21.543,30.291,15.919,39.261,-10.803,47.08,14.817,16,300,0,1
2017-03-02 19:00,69.221,59.517,60.341,42.018,0,0,0,54.476,21.553,29.979,15.959,39.024,-10.322,48.136,14.721,16,300,0,1
2017-03-02 20:00,66.061,59.517,60.341,45.187,0,0,0,53.396,21.592,30.244,15.975,39.747,-10.474,50.293,14.759,16,300,0,1
2017-03-02 21:00,66.447,59.517,60.341,44.518,0,0,0,52.244,21.543,30.224,15.98,39.579,-10.745,51.435,14.744,16,300,0,1
2017-03-02 22:00,-1.3736,0,0,3.4613,0,0,0,0,18.427,37.927,14.814,40.483,-11.405,53.084,15.612,13.641,387.5,0,0
2017-03-02 23:00,-1.1739,0,0,0,0,0,0,0,16.174,43.279,13.236,45.701,-12.305,53.551,15.115,13,450,0,0
2017-03-03 0:00,-1.1383,0,0,0,0,0.91482,0,0,15.688,42.994,12.22,46.747,-13.139,54.223,14.444,13,450,0,0
2017-03-03 1:00,-1.2988,0,0,0,0,16.155,0,0,15.064,42.583,14.707,37.5,-13.62,53.173,44.857,13.016,450,0,0
2017-03-03 2:00,-1.4024,0,0,0,0,0,0,0,14.562,43.078,17.964,28.747,-13.932,52.425,30.161,13,450,0,0
2017-03-03 3:00,-1.2307,0,0,0,0,0,0,0,14.036,43.816,16.092,32.129,-14.377,50.694,23.668,13,450,0,0
2017-03-03 4:00,-1.1747,0,0,0,0,0,0,0,14.068,42.894,14.999,33.316,-14.659,50.247,19.469,13,450,0,0
2017-03-03 5:00,-1.1079,0,0,0,0,0,0,0,15.021,39.261,14.22,34.684,-15.049,51.448,15.242,13.004,450,0,0
2017-03-03 6:00,-0.99004,0,0,0,0,5.1836,0,0,15.859,36.049,12.161,36.994,-15.304,50.382,12.748,13.21,450,0,0
2017-03-03 7:00,-1.3211,0,0,0,0,14.849,0,0,14.827,35.584,16.194,26.766,-14.604,48.248,42.605,13.016,450,0,0
2017-03-03 8:00,80.761,68.52,64.56,31.215,0,0,16.667,42.123,21.458,22.258,18.028,27.302,-12.793,43.18,14.811,16,362.5,0,1
2017-03-03 9:00,71.13,60.011,59.06,40.162,0,0,0,75.273,21.594,23.664,15.994,35.477,-11.166,36.238,14.73,16,300,0,1
2017-03-03 10:00,70.413,60.011,62.058,40.727,0,0,0,88.222,21.686,27.723,15.973,42.84,-11.768,41.407,14.562,15.908,300,0,1
2017-03-03 11:00,70.25,60.011,53.194,41.005,0,0,0,85.851,21.743,30.643,15.785,47.325,-11.966,55.028,14.66,15.864,300,0,1
2017-03-03 12:00,72.588,60.011,61.236,39.009,0,0,0,76.517,21.739,31.966,16.071,47.35,-11.657,45.984,14.881,15.961,300,0,1
2017-03-03 13:00,77.239,60.011,61.675,43.76,0,0,0,64.716,21.698,32.39,15.924,45.431,-9.6663,45.277,14.507,15.814,300,0,1
2017-03-03 14:00,73.976,60.011,59.2,41.481,0,0,0,55.253,21.597,31.879,15.8,41.935,-9.1392,41.051,14.785,15.907,300,0,1
2017-03-03 15:00,74.289,60.011,56.647,37.96,0,0,0,50.781,21.577,30.774,15.901,38.822,-10.269,41.473,14.726,15.888,300,0,1
2017-03-03 16:00,77.599,60.011,54.164,35.138,0,0,0,50.605,21.513,29.951,15.87,37.277,-11.459,39.629,14.572,15.915,300,0,1
2017-03-03 17:00,69.758,60.011,56.739,38.423,0,0,0,54.256,21.512,29.294,15.856,36.825,-12.119,39.245,14.758,15.926,300,0,1
2017-03-03 18:00,65.791,60.011,56.74,38.188,0,0,0,58.71,21.525,29.072,16.037,38.233,-13.519,39.965,14.759,16,300,0,1
2017-03-03 19:00,66.188,55,54.25,37.347,0,0,0,62.216,21.524,29.322,15.974,39.644,-14.137,42.014,14.673,16,300,0,1
2017-03-03 20:00,65.384,55,59.254,38.84,0,0,0,63.184,21.546,29.841,16.022,41.079,-14.231,41.368,14.66,16,300,0,1
2017-03-03 21:00,62.872,55,54.249,40.866,0,0,0,61.956,21.508,30.306,16.028,42.318,-14.556,46.074,14.674,16,300,0,1
2017-03-03 22:00,-1.1813,0,0,2.6342,0,0,0,0,17.989,38.22,14.484,40.633,-15.017,49.045,15.162,13.852,385,0,0
2017-03-03 23:00,34.979,67.562,74.25,22.139,0,0,3.2013,18.968,18.992,35.125,14.332,37.69,-15.29,49.673,13.516,13.277,365,0,0
2017-03-04 0:00,51.775,55.514,66.705,53.988,0,0,0,50.981,21.146,25.626,13.68,36.703,-15.749,51.927,12.68,13.692,300,0,0
2017-03-04 1:00,14.382,0,0,15.701,0,7.8155,0,21.557,19.099,29.553,13.797,38.356,-16.045,52.146,15.626,14.543,387.5,0,0
2017-03-04 2:00,-1.2896,0,0,0,0,26.095,0,0,14.656,38.527,15.451,31.766,-16.662,53.683,46.627,14.218,450,0,0
2017-03-04 3:00,-1.3092,0,0,0,0,0,0,0,13.502,41.202,16.915,27.379,-17.295,53.252,34.263,13.323,450,0,0
2017-03-04 4:00,-1.1072,0,0,0,0,0,0,0,11.199,45.002,16.082,29.09,-17.927,47.14,27.488,13,450,0,0
2017-03-04 5:00,-1.0836,0,0,0,0,0,0,0,7.1646,49.523,19.683,23.97,-19.148,40.956,23.332,13,450,0,0
2017-03-04 6:00,-1.0578,0,0,0,0,0,0,0,6.0452,52.129,20.186,22.828,-20.086,41.556,19.406,13,450,0,0
2017-03-04 7:00,-1.059,0,0,0,0,0,0,0,5.0867,52.312,20.152,22.048,-21.042,36.396,17.041,13,450,0,0
2017-03-04 8:00,-1.0656,0,0,0,0,0,0,0,4.4746,53.111,20.542,20.301,-20.832,30.974,16.101,13,450,0,0
2017-03-04 9:00,24.836,77.068,64.146,33.253,0,0,33.333,23.842,12.581,35.685,22.811,18.111,-19.888,28.943,27.648,14.401,375,0,1
2017-03-04 10:00,10.558,99.424,99.319,100,0,0,100,89.593,21.724,18.356,42.36,13.281,-18.615,24.847,46.912,14.86,450,0,1
2017-03-04 11:00,10.254,99.424,99.319,100,0,0,100,99.993,22.367,19.158,45.045,13.241,-17.981,23.233,48.063,13,450,0,1
2017-03-04 12:00,10.106,99.424,99.319,100,0,0,100,100,22.613,20.933,45.596,13.224,-17.362,23.145,47.497,13,450,0,1
2017-03-04 13:00,9.9239,99.424,99.319,100,0,0,100,100,22.83,21.763,45.961,13.219,-14.384,21.294,47.741,13,450,0,1
2017-03-04 14:00,9.9202,99.424,99.319,100,0,0,100,100,22.986,22.216,45.831,13.215,-13.143,22.17,48.307,13,450,0,1
2017-03-04 15:00,10.079,99.424,99.319,100,0,0,100,100,23.115,22.849,46.386,13.221,-12.892,21.634,46.033,13,450,0,1
2017-03-04 16:00,10.138,99.424,99.319,100,0,0,100,100,23.151,23.1,45.103,13.234,-14.316,28.689,46.343,13,450,0,1
2017-03-04 17:00,10.221,99.424,99.319,100,0,0,100,100,23.404,22.524,46.224,13.219,-14.996,30.562,47.732,13,450,0,0
2017-03-04 18:00,10.359,99.424,99.319,100,0,0,100,33.333,23.64,20.963,46.891,13.215,-15.206,33.61,48.77,13,450,0,0
2017-03-04 19:00,10.247,99.424,99.319,100,0,0,100,0,23.673,20.215,47.003,13.215,-15.28,35.61,48.787,13,450,0,0
2017-03-04 20:00,10.343,99.424,99.319,100,0,0,100,0,23.7,19.702,46.895,13.221,-15.452,38.189,48.958,13,450,0,0
2017-03-04 21:00,10.248,99.424,99.319,100,0,0,100,0,23.729,19.325,47.072,13.215,-15.557,39.569,48.609,13,450,0,0
2017-03-04 22:00,10.224,99.424,99.319,100,0,0,100,0,23.738,18.913,47.052,13.21,-16.058,39.741,48.841,13,450,0,0
2017-03-04 23:00,10.268,99.424,99.319,100,0,0,100,0,23.689,18.569,47.216,13.212,-16.602,41.626,48.834,13,450,0,0
2017-03-05 0:00,10.286,99.424,99.319,100,0,0,100,0,23.679,18.265,47.275,13.213,-16.854,42.68,48.321,13,450,0,0
2017-03-05 1:00,10.272,99.424,99.319,100,0,0,100,0,23.709,17.949,47.078,13.21,-17.491,44.372,48.046,13,450,0,0
2017-03-05 2:00,10.268,99.424,99.319,100,0,0,100,0,23.755,17.614,46.9,13.219,-17.946,45.106,48.825,13,450,0,0
2017-03-05 3:00,10.311,99.424,99.319,100,0,0,100,0,23.825,17.243,46.966,13.216,-18.129,44.914,48.729,13,450,0,0
2017-03-05 4:00,10.293,99.424,99.319,100,0,0,100,0,23.853,16.971,46.842,13.219,-18.097,43.787,48.741,13,450,0,0
2017-03-05 5:00,10.269,99.424,99.319,100,0,0,100,0,23.896,16.734,47.041,13.209,-17.904,43.701,48.866,13,450,0,0
2017-03-05 6:00,10.319,99.424,99.319,100,0,0,100,0,23.953,16.438,47.13,13.218,-18.349,45.683,48.901,13,450,0,0
2017-03-05 7:00,10.318,99.424,99.319,100,0,0,100,0,23.986,16.221,47.496,13.216,-17.731,44.921,48.846,13,450,0,0
2017-03-05 8:00,10.373,99.424,99.319,100,0,0,100,0,24.077,16.003,47.539,13.21,-15.954,38.412,48.318,13,450,0,0
2017-03-05 9:00,10.11,99.424,99.319,100,0,0,100,0,24.164,15.799,47.289,13.218,-14.115,32.764,48.547,13,450,0,0
2017-03-05 10:00,10.148,99.424,99.319,100,0,0,100,0,24.228,15.625,46.478,13.221,-12.09,28.157,48.214,13,450,0,0
2017-03-05 11:00,10.113,99.424,99.319,100,0,0,100,0,24.339,15.573,45.903,13.222,-10.714,22.907,47.15,13,450,0,0
2017-03-05 12:00,9.9838,99.424,99.319,100,0,0,100,0,24.433,15.497,45.092,13.222,-8.7775,15.559,46.062,13,450,0,0
2017-03-05 13:00,10.077,99.424,99.319,100,0,0,100,0,24.491,15.641,44.082,13.22,-6.5169,12.318,44.741,13,450,0,0
2017-03-05 14:00,10.122,99.424,99.319,100,0,0,100,0,24.552,15.84,43.152,13.231,-5.5024,11.815,44.169,13,450,0,0
2017-03-05 15:00,10.123,99.424,99.319,100,0,0,100,0,24.618,16.041,43.57,13.229,-4.7012,10.005,43.57,13,450,0,0
2017-03-05 16:00,10.157,99.424,99.319,100,0,0,100,0,24.706,16.06,42.99,13.233,-6.6415,10.354,44.355,13,450,0,0
2017-03-05 17:00,9.9781,99.424,99.319,100,0,0,100,0,24.783,15.997,43.938,13.226,-7.2855,12.938,45.33,13,450,0,0
2017-03-05 18:00,9.9767,99.424,99.319,100,0,0,100,0,24.81,15.917,44.446,13.221,-7.9129,17.479,45.547,13,450,0,0
2017-03-05 19:00,9.9993,99.424,50,92.308,0,0,100,10,24.793,15.776,44.443,13.214,-7.8986,22.287,45.652,13,450,0,0
2017-03-05 20:00,9.9701,99.424,100,100,0,0,100,52.5,24.792,15.769,44.677,13.221,-8.5651,24.128,46.055,13,450,0,0
2017-03-05 21:00,9.9606,99.424,100,100,0,0,100,93.083,24.805,15.706,45.145,13.216,-9.3019,23.65,46.53,13,450,0,0
2017-03-05 22:00,9.9824,99.424,100,100,0,0,100,16.667,24.858,15.544,45.412,13.216,-9.3677,23.366,46.557,13,450,0,0
2017-03-05 23:00,10.005,99.424,100,100,0,0,100,0,24.902,15.53,45.283,13.216,-9.3517,28.677,46.569,13,450,0,0
2017-03-06 0:00,10.069,99.424,100,100,0,0,100,0,25.094,16.554,45.823,13.217,-10.59,34.899,47.482,13,450,0,0
2017-03-06 1:00,9.9424,99.424,100,100,0,0,100,0,25.079,16.001,46.025,13.207,-10.253,34.515,47.14,13,450,0,0
2017-03-06 2:00,9.9982,99.424,100,100,0,0,100,0,24.998,15.943,46.017,13.204,-10.558,34.199,47.421,13,450,0,0
2017-03-06 3:00,9.7942,99.424,100,100,0,0,100,0,24.982,15.644,46.028,13.209,-10.648,32.014,47.479,13,450,0,0
2017-03-06 4:00,9.6615,99.424,100,100,0,0,100,0,24.847,15.221,46.434,13.2,-11.434,33.483,47.987,13,450,0,0
2017-03-06 5:00,9.9334,99.424,100,100,0,0,100,0,25.039,15.235,46.523,13.208,-11.677,36.129,48.036,13,450,0,0
2017-03-06 6:00,30.824,77.528,82.696,97.705,0,0,88.454,0,25.01,14.846,39.499,14.046,-11.191,34.916,28.317,13,450,0,0
2017-03-06 7:00,39.32,56.378,58.737,28.77,0,0,0,0,23.355,14.441,12.422,19.301,-10.694,34.776,15.456,13,367.65,0,0
2017-03-06 8:00,109.27,70.761,80.591,58.142,0,0,16.667,24.25,22.793,13.528,14.143,16.542,-8.6567,32.047,13.853,14.223,350,0,1
2017-03-06 9:00,104.91,64.507,70.865,54.978,0,0,0,69.25,22.781,15.066,15.821,22.303,-8.0929,29.602,14.383,15.814,300,0,1
2017-03-06 10:00,107.71,64.507,70.865,60.777,0,0,0,99.25,22.707,19.578,15.523,31.613,-6.9947,29.045,13.93,15.374,300,0,1
2017-03-06 11:00,104.37,64.507,74.125,62.995,0,0,0,100,22.682,22.204,15.461,35.018,-6.1656,30.644,14.164,15.348,300,0,1
