index,AHU 1 Supply Air Pressure (Pa),AHU 1 fan VFD state [0 off 1 on],AHU 1 Outdoor Air Damper (%),AHU 1 Exhaust Air Damper (%),AHU 1 Heat Recovery Wheel (%),AHU 1 Heating Coil State (%),AHU 1 Cooling Coil State (%),AHU 1 Humidifier State (%),AHU 1 Return Air Temperature [degC],AHU 1 Return Air Humidity [%],AHU 1 Supply Air Temperature [degC],AHU 1 Supply Air Humidity [%],Outdoor temperature (degC),Outdoor humidity (degC),Mixed Air Temperature (degC),AHU 1 Supply Air Temperature Setpoint (degC),AHU 1 Supply Air Pressure Setpoint (Pa),Chilled water VFD pump state [0 off 1 on],Binary availability schedule of the AHU fans
2017-11-22 13:00:00,114.17,67.943,76.986,63.902,0.0,0.0,0.0,65.199,21.55,27.232,13.25,11.756,-1.6434,56.353,11.661,13.209,405.0,0.0,1.0
2017-11-22 14:00:00,107.7,66.824,73.741,59.805,0.0,0.0,0.0,78.765,21.567,27.102,13.693,11.755,-1.5599,51.647,12.328,13.709,412.5,0.0,1.0
2017-11-22 15:00:00,98.731,65.061,77.414,63.964,0.0,0.0,0.0,93.016,21.641,26.819,13.571,11.754,-2.2971,48.142,12.46,13.459,418.75,0.0,1.0
2017-11-22 16:00:00,88.88,60.916,69.345,51.957,0.0,0.0,0.0,99.997,21.685,26.567,14.869,11.752,-2.8843,45.243,13.665,14.979,350.0,0.0,1.0
2017-11-22 17:00:00,87.355,59.494,58.371,39.208,0.0,0.0,0.0,99.995,21.775,26.636,15.954,11.739,-3.6364,45.564,15.171,15.972,300.0,0.0,1.0
2017-11-22 18:00:00,92.384,61.112,47.731,25.229,0.0,0.0,0.0,100.0,21.779,26.998,16.572,11.739,-4.3399,45.876,15.169,16.57,337.5,0.0,1.0
2017-11-22 19:00:00,101.8,63.788,46.625,19.054,0.0,0.0,0.0,99.989,21.774,27.426,16.641,11.741,-4.895,45.817,16.171,16.715,312.5,0.0,1.0
2017-11-22 20:00:00,119.48,69.355,28.712,0.0,0.0,0.0,0.0,100.0,21.826,27.488,17.922,11.727,-5.7119,44.004,16.672,17.941,325.0,0.0,1.0
2017-11-22 21:00:00,120.43,70.037,27.053,0.0,0.0,0.0,0.0,100.0,21.813,27.786,18.005,11.726,-6.0908,45.648,16.672,18.0,350.0,0.0,1.0
2017-11-22 22:00:00,2.0512,0.0,0.0,0.0,0.0,0.61681,0.0,0.0,20.524,36.096,17.897,11.74,-6.6163,48.824,33.246,14.073,300.0,0.0,0.0
2017-11-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0017633,0.0,0.0,19.538,40.973,18.373,11.763,-6.8494,50.462,28.953,13.0,300.0,0.0,0.0
2017-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0055923,0.0,0.0,19.284,40.561,18.153,11.769,-7.013,51.927,24.435,13.0,300.0,0.0,0.0
2017-11-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.003413,0.0,0.0,19.21,39.034,17.648,11.764,-7.3239,55.101,21.919,13.0,300.0,0.0,0.0
2017-11-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.010876,0.0,0.0,19.146,37.534,16.972,11.764,-7.4063,55.29,20.416,13.0,300.0,0.0,0.0
2017-11-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.025473,0.0,0.0,19.177,36.135,16.427,11.772,-7.4135,55.614,19.414,13.0,300.0,0.0,0.0
2017-11-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.98862,0.0,0.0,19.219,35.445,16.249,11.761,-7.3232,58.084,18.407,13.0,300.0,0.0,0.0
2017-11-23 05:00:00,0.0,0.0,0.0,0.0,0.0,5.9363,0.0,0.0,19.306,35.217,15.678,11.764,-7.7215,58.952,18.407,13.0,300.0,0.0,0.0
2017-11-23 06:00:00,0.0,0.0,0.0,0.0,0.0,15.352,0.0,0.0,19.404,35.11,14.843,11.771,-7.3734,59.204,17.399,13.0,300.0,0.0,0.0
2017-11-23 07:00:00,0.0,0.0,0.0,0.0,0.0,16.365,0.0,0.0,19.358,36.999,14.924,11.778,-7.0616,60.518,18.4,13.0,300.0,0.0,0.0
2017-11-23 08:00:00,107.09,65.383,41.376,10.162,0.0,0.93677,0.0,15.797,21.751,27.909,17.329,11.743,-6.9205,59.995,14.857,16.638,362.5,0.0,1.0
2017-11-23 09:00:00,120.01,71.002,40.017,3.4444,0.0,0.0,0.0,38.051,21.955,26.334,17.901,11.721,-5.8306,58.696,15.849,17.823,412.5,0.0,1.0
2017-11-23 10:00:00,111.27,67.389,35.121,0.84968,0.0,0.0,0.0,53.709,21.97,26.706,17.84,11.721,-4.8111,55.071,15.849,17.702,331.25,0.0,1.0
2017-11-23 11:00:00,103.45,64.341,45.67,11.492,0.0,0.0,0.0,67.076,21.955,27.14,17.189,11.723,-4.2506,53.865,15.348,17.325,300.0,0.0,1.0
2017-11-23 12:00:00,110.94,66.549,54.007,7.1015,0.0,0.0,0.0,78.881,21.962,27.421,17.807,11.721,-3.2209,52.133,15.847,17.518,387.5,0.0,1.0
2017-11-23 13:00:00,123.18,70.387,68.926,48.138,0.0,0.0,0.0,89.722,21.764,27.681,15.672,11.733,-1.7026,49.723,14.338,15.806,425.0,0.0,1.0
2017-11-23 14:00:00,123.53,70.331,68.228,48.494,0.0,0.0,0.0,98.588,21.669,27.896,15.944,11.731,-0.73241,48.633,14.338,15.939,410.0,0.0,1.0
2017-11-23 15:00:00,120.28,70.198,75.271,49.832,0.0,0.0,0.0,99.998,21.701,28.138,15.575,11.733,-0.7597,48.638,13.74,15.763,450.0,0.0,1.0
2017-11-23 16:00:00,113.88,68.475,69.663,54.476,0.0,0.0,0.0,99.988,21.614,28.611,15.278,11.738,-0.39739,51.538,13.335,15.297,450.0,0.0,1.0
2017-11-23 17:00:00,109.29,68.036,74.75,61.597,0.0,0.0,0.0,99.968,21.585,29.164,14.644,11.739,-0.18534,55.683,12.832,14.664,450.0,0.0,1.0
2017-11-23 18:00:00,105.64,66.493,73.673,54.253,0.0,0.0,0.0,99.994,21.672,29.468,15.636,11.738,-0.18027,62.183,13.529,15.451,412.5,0.0,1.0
2017-11-23 19:00:00,112.96,67.765,68.863,51.124,0.0,0.0,0.0,99.854,21.692,29.842,15.773,11.731,0.22532,63.136,14.333,15.761,362.5,0.0,1.0
2017-11-23 20:00:00,125.02,69.769,51.298,28.508,0.0,0.0,0.0,99.998,21.727,29.755,17.348,11.722,0.19471,62.727,16.339,17.338,393.75,0.0,1.0
2017-11-23 21:00:00,128.92,71.933,59.082,37.751,0.0,0.0,0.0,100.0,21.708,29.3,17.555,11.721,0.75727,58.881,16.339,17.567,437.5,0.0,1.0
2017-11-23 22:00:00,3.5859,0.0,0.0,1.984,0.0,3.0517,0.0,0.0,20.563,33.954,17.797,11.737,0.718,56.023,30.595,13.794,362.5,0.0,0.0
2017-11-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.011675,0.0,0.0,19.633,36.767,18.486,11.74,0.8142,53.381,29.113,13.0,300.0,0.0,0.0
2017-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0027383,0.0,0.0,19.453,36.818,18.79,11.743,0.85394,54.735,26.606,13.0,300.0,0.0,0.0
2017-11-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0020622,0.0,0.0,19.631,36.073,18.797,11.734,0.52646,56.869,25.101,13.0,300.0,0.0,0.0
2017-11-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0010312,0.0,0.0,19.668,36.146,18.58,11.74,0.39448,58.149,24.1,13.0,300.0,0.0,0.0
2017-11-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0031107,0.0,0.0,19.711,36.028,18.304,11.74,0.52288,59.297,23.096,13.0,300.0,0.0,0.0
2017-11-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.624,36.432,18.27,11.74,0.52962,60.404,22.094,13.0,300.0,0.0,0.0
2017-11-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.561,36.813,18.164,11.743,0.49553,62.25,22.094,13.0,300.0,0.0,0.0
2017-11-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00085672,0.0,0.0,19.641,36.623,18.103,11.737,1.0721,58.628,22.094,13.0,300.0,0.0,0.0
2017-11-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.598,36.609,18.294,11.738,1.0507,57.092,22.094,13.0,300.0,0.0,0.0
2017-11-24 08:00:00,113.09,65.498,65.679,49.179,0.0,0.0,0.0,15.055,21.76,28.531,15.602,11.737,1.2002,56.893,15.487,15.179,372.5,0.0,1.0
2017-11-24 09:00:00,123.81,71.091,64.639,38.995,0.0,0.0,0.0,32.841,21.799,27.252,17.266,11.723,1.5556,54.4,16.006,17.399,450.0,0.0,1.0
2017-11-24 10:00:00,141.11,73.262,69.041,48.434,0.0,0.0,0.0,44.93,21.786,27.449,17.306,11.714,2.8733,50.231,15.505,17.289,362.5,0.0,1.0
2017-11-24 11:00:00,133.98,70.071,74.224,61.285,0.0,0.0,0.0,54.265,21.766,28.034,16.349,11.721,4.6499,45.339,15.004,16.435,332.5,0.0,1.0
2017-11-24 12:00:00,144.02,71.865,76.419,58.368,0.0,0.0,0.0,61.025,21.752,28.539,16.956,11.716,5.845,44.1,15.67,17.193,337.5,0.0,1.0
2017-11-24 13:00:00,131.82,71.024,86.389,74.711,0.0,0.0,0.0,66.188,21.69,28.885,16.044,11.718,7.2331,41.444,14.502,15.936,383.33,0.0,1.0
2017-11-24 14:00:00,125.99,68.55,87.125,78.412,0.0,0.0,0.0,71.751,21.634,28.764,15.951,11.728,7.752,40.711,14.504,15.661,312.5,0.0,1.0
2017-11-24 15:00:00,118.87,66.696,83.761,73.152,0.0,0.0,0.0,73.856,21.648,29.646,16.172,11.727,7.3697,46.83,15.018,16.169,362.5,0.0,1.0
2017-11-24 16:00:00,123.83,71.514,90.179,77.353,0.0,0.0,0.0,71.854,21.613,30.49,15.66,11.726,6.8185,50.272,14.018,15.61,425.0,0.0,1.0
2017-11-24 17:00:00,118.74,69.602,85.109,74.487,0.0,0.0,0.0,70.004,21.631,30.243,15.623,11.725,6.5783,47.222,14.688,15.767,412.5,0.0,1.0
2017-11-24 18:00:00,119.19,69.804,74.228,60.409,0.0,0.0,0.0,74.679,21.692,28.948,17.138,11.72,6.4665,41.902,16.026,17.219,412.5,0.0,1.0
2017-11-24 19:00:00,125.82,71.824,73.927,54.73,0.0,0.0,0.0,83.335,21.776,28.166,17.858,11.708,6.0128,42.496,16.026,17.833,450.0,0.0,1.0
2017-11-24 20:00:00,114.21,68.713,80.312,65.284,0.0,0.0,0.0,92.583,21.709,28.045,16.841,11.717,6.0233,44.748,15.523,16.807,362.5,0.0,1.0
2017-11-24 21:00:00,102.44,63.162,72.666,57.057,0.0,0.0,0.0,99.425,21.723,28.085,17.495,11.714,6.6028,42.339,16.023,17.588,300.0,0.0,1.0
2017-11-24 22:00:00,2.9645,0.0,0.0,0.0,0.0,2.5789,0.0,3.3333,20.83,32.611,18.055,11.72,6.9969,42.351,27.634,13.697,300.0,0.0,0.0
2017-11-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.28129,0.0,0.0,20.182,36.042,18.71,11.723,7.1953,40.334,25.956,13.0,300.0,0.0,0.0
2017-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0047347,0.0,0.0,20.078,35.786,18.948,11.721,7.1548,37.678,22.436,13.0,300.0,0.0,0.0
2017-11-25 01:00:00,0.0,0.0,0.0,0.0,0.0,4.9909e-05,0.0,0.0,19.989,35.366,18.894,11.717,6.7635,39.144,21.429,13.0,300.0,0.0,0.0
2017-11-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0022175,0.0,0.0,19.892,35.298,18.858,11.721,6.3999,40.449,20.427,13.0,300.0,0.0,0.0
2017-11-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0012133,0.0,0.0,19.987,34.843,18.503,11.72,6.1131,39.892,19.426,13.0,300.0,0.0,0.0
2017-11-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00061333,0.0,0.0,19.904,34.796,18.582,11.719,6.0575,38.928,19.426,13.0,300.0,0.0,0.0
2017-11-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.014452,0.0,0.0,19.908,34.572,18.621,11.723,6.6163,35.87,19.426,13.0,300.0,0.0,0.0
2017-11-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.017584,0.0,0.0,20.041,34.103,18.207,11.725,6.703,35.598,18.422,13.0,300.0,0.0,0.0
2017-11-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.074301,0.0,0.0,20.047,34.461,18.04,11.721,6.3893,42.767,18.422,13.0,300.0,0.0,0.0
2017-11-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.54971,0.0,0.0,19.904,36.578,18.067,11.726,5.0245,59.499,19.429,13.0,300.0,0.0,0.0
2017-11-25 09:00:00,59.817,32.859,68.652,36.742,0.0,0.11891,0.41667,2.2648,20.925,34.741,16.24,11.734,5.4907,59.384,15.058,13.122,350.0,0.0,1.0
2017-11-25 10:00:00,125.37,70.81,84.124,73.729,0.0,0.0,0.0,3.0667,21.596,31.026,15.252,11.731,5.136,76.52,13.874,15.174,387.5,0.0,1.0
2017-11-25 11:00:00,118.68,69.367,77.87,64.828,0.0,0.0,0.0,0.0,21.628,31.809,15.879,11.73,4.8548,92.5,13.779,16.007,362.5,0.0,1.0
2017-11-25 12:00:00,115.25,65.921,75.422,58.569,0.0,0.0,0.0,0.0,21.724,32.417,16.799,11.717,4.5506,92.5,15.384,16.821,300.0,0.0,1.0
2017-11-25 13:00:00,116.67,66.475,76.738,59.288,0.0,0.0,0.0,0.0,21.716,33.057,16.701,11.72,4.9744,92.5,15.384,16.843,300.0,0.0,1.0
2017-11-25 14:00:00,109.11,64.78,76.849,63.569,0.0,0.0,0.0,0.0,21.662,33.74,16.55,11.724,5.4672,92.5,15.378,16.464,300.0,0.0,1.0
2017-11-25 15:00:00,105.82,64.593,79.665,66.012,0.0,0.0,0.0,0.0,21.627,33.916,16.076,11.726,5.3387,92.5,14.877,16.112,300.0,0.0,1.0
2017-11-25 16:00:00,118.21,66.469,69.532,50.039,0.0,0.0,0.0,0.0,21.76,33.413,17.411,11.713,4.7346,92.5,16.387,17.544,350.0,0.0,1.0
2017-11-25 17:00:00,65.254,34.884,0.0,23.626,0.0,0.49181,0.0,0.0,21.491,33.143,17.848,11.712,4.2522,92.5,28.039,16.006,375.0,0.0,0.0
2017-11-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.020034,0.0,0.0,20.289,36.162,18.465,11.724,3.735,92.5,30.694,13.0,300.0,0.0,0.0
2017-11-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0033245,0.0,0.0,19.753,37.479,19.001,11.73,3.3648,88.078,26.685,13.0,300.0,0.0,0.0
2017-11-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.679,37.581,19.104,11.731,2.345,92.5,25.684,13.0,300.0,0.0,0.0
2017-11-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.006573,0.0,0.0,19.488,37.929,19.616,11.731,2.1962,90.839,24.68,13.0,300.0,0.0,0.0
2017-11-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.387,37.56,20.011,11.73,1.7528,82.241,23.672,13.0,300.0,0.0,0.0
2017-11-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.546,36.739,19.223,11.73,0.9168,90.039,23.672,13.0,300.0,0.0,0.0
2017-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00022332,0.0,0.0,19.518,36.361,18.877,11.733,1.0288,87.962,23.672,13.0,300.0,0.0,0.0
2017-11-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0077742,0.0,0.0,19.639,35.669,18.734,11.738,-0.028526,84.327,22.672,13.0,300.0,0.0,0.0
2017-11-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.697,34.575,18.518,11.745,-1.432,91.188,22.672,13.0,300.0,0.0,0.0
2017-11-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0040824,0.0,0.0,19.656,34.01,18.116,11.75,-2.0333,88.664,21.67,13.0,300.0,0.0,0.0
2017-11-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0043349,0.0,0.0,19.728,32.958,17.712,11.753,-2.9374,84.283,21.67,13.0,300.0,0.0,0.0
2017-11-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0053919,0.0,0.0,19.62,33.357,17.714,11.755,-3.4874,69.821,20.668,13.0,300.0,0.0,0.0
2017-11-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.001107,0.0,0.0,19.581,34.711,17.126,11.762,-3.8414,59.587,19.667,13.0,300.0,0.0,0.0
2017-11-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0062957,0.0,0.0,19.603,35.363,17.224,11.763,-4.583,53.183,19.667,13.0,300.0,0.0,0.0
2017-11-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.048537,0.0,0.0,19.541,36.504,16.948,11.772,-5.6194,52.472,19.667,13.0,300.0,0.0,0.0
2017-11-26 09:00:00,0.0,0.0,0.0,0.0,0.0,0.069829,0.0,0.0,19.541,37.797,16.502,11.771,-5.6969,51.891,18.666,13.0,300.0,0.0,0.0
2017-11-26 10:00:00,0.0,0.0,0.0,0.0,0.0,1.0131,0.0,0.0,19.809,38.897,15.959,11.772,-5.2425,48.625,18.666,13.0,300.0,0.0,0.0
2017-11-26 11:00:00,0.0,0.0,0.0,0.0,0.0,4.7929,0.0,0.0,19.958,38.364,16.752,11.773,-4.7921,49.657,18.666,13.0,300.0,0.0,0.0
2017-11-26 12:00:00,0.0,0.0,0.0,0.0,0.0,7.6262,0.0,0.0,20.089,36.726,16.442,11.777,-4.5691,46.448,18.666,13.0,300.0,0.0,0.0
2017-11-26 13:00:00,0.0,0.0,0.0,0.0,0.0,10.218,0.0,0.0,20.23,35.169,15.818,11.771,-4.2254,43.993,18.666,13.0,300.0,0.0,0.0
2017-11-26 14:00:00,0.0,0.0,0.0,0.0,0.0,12.406,0.0,0.0,20.147,35.174,15.732,11.772,-4.4078,46.586,18.666,13.0,300.0,0.0,0.0
2017-11-26 15:00:00,0.0,0.0,0.0,0.0,0.0,13.488,0.0,0.0,20.053,35.484,15.646,11.772,-3.9462,48.311,18.666,13.0,300.0,0.0,0.0
2017-11-26 16:00:00,0.0,0.0,0.0,0.0,0.0,13.958,0.0,0.0,19.969,36.209,15.781,11.769,-3.6865,51.626,18.666,13.0,300.0,0.0,0.0
2017-11-26 17:00:00,0.0,0.0,0.0,0.0,0.0,14.006,0.0,0.0,19.884,36.604,15.628,11.766,-3.4164,54.553,18.666,13.0,300.0,0.0,0.0
2017-11-26 18:00:00,0.0,0.0,0.0,0.0,0.0,13.286,0.0,0.0,19.883,36.158,15.852,11.76,-3.9344,80.493,18.666,13.0,300.0,0.0,0.0
2017-11-26 19:00:00,0.0,0.0,0.0,0.0,0.0,11.402,0.0,0.0,19.775,36.99,16.268,11.759,-3.8191,92.5,18.666,13.0,300.0,0.0,0.0
2017-11-26 20:00:00,0.0,0.0,0.0,0.0,0.0,8.2833,0.0,0.0,19.684,37.72,17.631,11.758,-3.5068,92.5,18.666,13.0,300.0,0.0,0.0
2017-11-26 21:00:00,0.0,0.0,0.0,0.0,0.0,6.2558,0.0,0.0,19.303,38.768,19.092,11.76,-3.61,92.5,18.666,13.0,300.0,0.0,0.0
2017-11-26 22:00:00,0.0,0.0,0.0,0.0,0.0,1.4298,0.0,0.0,19.286,38.672,19.084,11.756,-3.3103,92.5,18.666,13.0,300.0,0.0,0.0
2017-11-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.19123,0.0,0.0,19.36,38.319,18.78,11.754,-2.9391,92.5,19.669,13.0,300.0,0.0,0.0
2017-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.514,37.507,17.551,11.757,-2.769,92.5,19.669,13.0,300.0,0.0,0.0
2017-11-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.826,37.205,16.615,11.758,-2.2526,92.5,19.669,13.0,300.0,0.0,0.0
2017-11-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.898,37.219,16.335,11.756,-2.5373,92.5,19.669,13.0,300.0,0.0,0.0
2017-11-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.894,37.035,16.692,11.761,-2.628,80.254,19.669,13.0,300.0,0.0,0.0
2017-11-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.901,35.385,17.385,11.763,-3.4805,58.083,18.666,13.0,300.0,0.0,0.0
2017-11-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.814,35.461,17.105,11.767,-3.8798,59.6,18.666,13.0,300.0,0.0,0.0
2017-11-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.037176,0.0,0.0,19.851,35.985,16.771,11.769,-4.8461,62.731,18.666,13.0,300.0,0.0,0.0
2017-11-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.61696,0.0,0.0,19.897,35.661,16.828,11.775,-6.7999,54.666,18.666,13.0,300.0,0.0,0.0
2017-11-27 08:00:00,119.62,66.924,40.031,14.56,0.0,0.0,0.0,20.422,22.119,26.019,16.521,11.756,-8.0476,53.804,14.622,15.803,372.5,0.0,1.0
2017-11-27 09:00:00,134.17,73.817,41.51,4.7109,0.0,0.0,0.0,48.069,22.098,24.483,17.05,11.735,-8.4678,49.575,14.622,16.851,412.5,0.0,1.0
2017-11-27 10:00:00,140.42,75.298,43.281,7.408,0.0,0.0,0.0,70.966,22.119,25.061,16.356,11.739,-8.5747,45.685,14.023,16.319,425.0,0.0,1.0
2017-11-27 11:00:00,135.46,73.549,44.586,7.9006,0.0,0.0,0.0,92.743,22.073,25.208,16.308,11.746,-8.203,42.14,14.293,16.116,412.5,0.0,1.0
2017-11-27 12:00:00,136.55,73.242,51.112,20.822,0.0,0.0,0.0,100.0,22.081,25.414,15.674,11.747,-7.9142,40.15,13.96,15.586,412.5,0.0,1.0
2017-11-27 13:00:00,138.16,73.803,48.184,21.071,0.0,0.0,0.0,99.999,21.948,25.568,15.724,11.745,-7.5834,37.912,14.122,15.524,450.0,0.0,1.0
2017-11-27 14:00:00,116.59,68.954,67.172,42.22,0.0,0.0,0.0,100.0,21.803,25.426,14.324,11.753,-7.1641,36.807,13.018,14.378,425.0,0.0,1.0
2017-11-27 15:00:00,109.24,67.359,69.471,47.362,0.0,0.0,0.0,99.997,21.888,25.335,13.991,11.761,-7.653,37.155,12.418,13.82,450.0,0.0,1.0
2017-11-27 16:00:00,113.38,67.946,62.839,35.186,0.0,0.0,0.0,100.0,21.748,25.863,14.474,11.757,-8.0478,40.107,13.114,14.479,400.0,0.0,1.0
2017-11-27 17:00:00,120.08,70.009,43.254,6.9859,0.0,0.0,0.0,99.993,21.849,26.777,15.946,11.744,-8.9664,41.779,14.618,16.118,437.5,0.0,1.0
2017-11-27 18:00:00,125.58,71.78,32.516,1.3766,0.0,0.0,0.0,100.0,21.947,26.639,16.946,11.735,-9.1801,43.15,16.125,17.017,425.0,0.0,1.0
2017-11-27 19:00:00,125.97,71.621,40.268,3.0671,0.0,0.0,0.0,99.994,21.996,27.024,16.651,11.734,-9.7611,44.521,14.826,16.647,450.0,0.0,1.0
2017-11-27 20:00:00,127.12,72.426,39.721,3.4905,0.0,0.0,0.0,100.0,21.991,27.206,16.755,11.734,-9.6528,45.454,14.12,16.584,425.0,0.0,1.0
2017-11-27 21:00:00,134.08,73.287,30.573,0.40353,0.0,0.0,0.0,100.0,21.97,27.455,17.166,11.729,-9.5237,46.53,15.12,17.327,425.0,0.0,1.0
2017-11-27 22:00:00,3.5936,0.0,0.0,0.0,0.0,0.58341,0.0,3.2258,20.585,36.679,17.322,11.745,-9.7892,50.198,33.513,13.436,362.5,0.0,0.0
2017-11-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.026928,0.0,0.0,19.392,41.534,18.033,11.764,-10.687,51.345,28.167,13.0,300.0,0.0,0.0
2017-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00031137,0.0,0.0,19.026,40.063,17.997,11.771,-10.881,51.165,24.158,13.0,300.0,0.0,0.0
2017-11-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0021441,0.0,0.0,18.996,38.501,17.383,11.771,-11.238,51.003,22.148,13.0,300.0,0.0,0.0
2017-11-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.010258,0.0,0.0,19.097,36.88,16.781,11.772,-10.563,50.132,20.145,13.0,300.0,0.0,0.0
2017-11-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.47567,0.0,0.0,19.008,36.375,16.706,11.774,-10.593,48.727,18.642,13.0,300.0,0.0,0.0
2017-11-28 04:00:00,0.0,0.0,0.0,0.0,0.0,3.2243,0.0,0.0,18.888,37.017,17.005,11.776,-10.428,50.7,18.642,13.0,300.0,0.0,0.0
2017-11-28 05:00:00,0.0,0.0,0.0,0.0,0.0,9.82,0.0,0.0,19.002,37.181,15.973,11.779,-10.62,54.205,17.64,13.0,300.0,0.0,0.0
2017-11-28 06:00:00,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,18.913,37.898,15.821,11.78,-10.313,57.169,18.642,13.0,300.0,0.0,0.0
2017-11-28 07:00:00,0.0,0.0,0.0,0.0,0.0,14.222,0.0,0.0,18.841,39.422,16.266,11.782,-10.334,58.126,18.642,13.0,300.0,0.0,0.0
2017-11-28 08:00:00,116.23,67.019,36.293,6.1052,0.0,0.0,0.0,16.988,21.895,27.483,17.329,11.75,-10.077,59.522,15.105,16.862,387.5,0.0,1.0
2017-11-28 09:00:00,125.77,72.289,37.677,1.7005,0.0,0.0,0.0,42.315,22.022,25.971,17.567,11.726,-9.18,56.882,15.601,17.626,412.5,0.0,1.0
2017-11-28 10:00:00,127.68,72.006,43.647,5.6544,0.0,0.0,0.0,59.034,21.996,26.394,16.702,11.731,-8.2237,54.648,14.767,16.824,425.0,0.0,1.0
2017-11-28 11:00:00,133.27,72.961,64.322,30.281,0.0,0.0,0.0,75.028,21.896,26.663,15.516,11.737,-5.4775,48.704,12.796,15.389,404.17,0.0,1.0
2017-11-28 12:00:00,109.64,65.477,77.266,58.463,0.0,0.0,0.0,89.469,21.736,26.77,13.816,11.745,-3.1583,48.285,12.089,13.742,337.5,0.0,1.0
2017-11-28 13:00:00,113.15,66.71,79.806,67.629,0.0,0.0,0.0,99.568,21.572,26.755,13.0,11.759,-1.2656,47.559,11.587,13.0,395.45,0.0,1.0
2017-11-28 14:00:00,119.1,69.525,78.89,69.585,0.0,0.0,0.0,99.981,21.473,27.528,13.641,11.752,0.35019,47.165,12.598,13.586,450.0,0.0,1.0
2017-11-28 15:00:00,118.63,69.409,81.672,69.636,0.0,0.0,0.0,99.972,21.453,28.316,13.873,11.747,1.3785,48.536,12.596,13.861,450.0,0.0,1.0
2017-11-28 16:00:00,121.52,70.251,78.973,67.661,0.0,0.0,0.0,99.956,21.437,29.384,14.339,11.746,1.2414,51.606,12.595,14.352,425.0,0.0,1.0
2017-11-28 17:00:00,114.63,67.858,78.931,67.623,0.0,0.0,0.0,99.92,21.411,29.684,13.498,11.749,-0.042709,54.607,12.094,13.7,407.5,0.0,1.0
